doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,184,18,19,PRON,PER,179.0,4.0,1.0,PRON,,,,,,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.0,1.0,0.0,,,,5.619134902954102,,,,0.16196489278742843,0.9786642789840698,we,"them_1
their_1
We_1
us_1
our_1
we_1
",11.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,o,,185,19,19,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6067956816162161,0.8562960028648376,friends,,,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,186,18,20,PRON,PER,184.0,1.0,1.0,PRON,,,,,,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.0,1.0,0.0,,,,6.4759650230407715,,,,0.1567786965966878,0.9799178242683411,we,"them_1
their_1
We_1
us_1
our_1
we_2
",11.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,187,13,20,PRON,PER,175.0,11.0,3.0,PRON,,,,,,0.7936507936507936,0.14285714285714285,0.06349206349206349,0.0,0.0,0.0,,,,,,,63.0,0.0,,,,0.0,0.9365079365079365,0.06349206349206349,,,,6.0579986572265625,,,,0.4345710419722815,0.9299373626708984,she,"a girl_1
She_6
Her_3
her_26
she_15
the elf-girl_1
the girl_2
I_6
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,188,18,20,PRON,PER,186.0,1.0,1.0,PRON,,,,,,0.25,0.75,0.0,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.0,1.0,0.0,,,,4.967750072479248,,,,0.23996065619439563,0.9654917120933533,they,"them_1
their_1
We_1
us_1
our_1
we_3
",11.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,189,13,20,PRON,PER,187.0,1.0,1.0,PRON,,,,,,0.796875,0.140625,0.0625,0.0,0.0,0.0,,,,,,,64.0,0.0,,,,0.0,0.9375,0.0625,,,,6.192821025848389,,,,0.4129430944239704,0.9339781403541565,her,"a girl_1
She_6
Her_3
her_26
she_16
the elf-girl_1
the girl_2
I_6
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,190,13,20,PRON,PER,189.0,0.0,0.0,PRON,,,,,,0.8,0.13846153846153847,0.06153846153846154,0.0,0.0,0.0,,,,,,,65.0,0.0,,,,0.0,0.9384615384615385,0.06153846153846154,,,,6.209327697753906,,,,0.3905415247780022,0.939238429069519,her,"a girl_1
She_6
Her_3
her_27
she_16
the elf-girl_1
the girl_2
I_6
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,191,13,20,PRON,PER,190.0,0.0,0.0,PRON,,,,,,0.803030303030303,0.13636363636363635,0.06060606060606061,0.0,0.0,0.0,,,,,,,66.0,0.0,,,,0.0,0.9393939393939394,0.06060606060606061,,,,6.267849922180176,,,,0.36026602302086097,0.9450951814651489,She,"a girl_1
She_6
Her_3
her_28
she_16
the elf-girl_1
the girl_2
I_6
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,192,13,20,PRON,PER,191.0,0.0,0.0,PRON,,,,,,0.8059701492537313,0.13432835820895522,0.05970149253731343,0.0,0.0,0.0,,,,,,,67.0,0.0,,,,0.0,0.9402985074626866,0.05970149253731343,,,,6.333344459533691,,,,0.38162327457714124,0.940844714641571,she,"a girl_1
She_7
Her_3
her_28
she_16
the elf-girl_1
the girl_2
I_6
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,193,18,20,PRON,PER,188.0,4.0,1.0,PRON,,,,,,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.0,1.0,0.0,,,,5.228363990783691,,,,0.22896538929303228,0.9672256708145142,they,"them_1
their_1
We_1
us_1
our_1
we_3
they_1
",11.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,194,18,20,PRON,PER,193.0,0.0,0.0,PRON,,,,,,0.4,0.6,0.0,0.0,0.0,0.0,,,,,,,10.0,0.0,,,,0.0,1.0,0.0,,,,6.034326076507568,,,,0.19600629972582917,0.9733686447143555,they,"them_1
their_1
We_1
us_1
our_1
we_3
they_2
",11.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,195,1,20,PRON,PER,183.0,11.0,3.0,PRON,,,,,,0.7875,0.1125,0.1,0.0,0.0,0.0,,,,,,,80.0,1.0,,,,0.0,0.9,0.1,,,,6.377781867980957,,,,0.21289271419214295,0.9715521931648254,he,"The boy_3
his_17
he_26
him_7
He_11
the boy_5
himself_2
you_3
You_1
I_4
me_1
",90.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,o,,196,20,20,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3885711193942353,0.9420310854911804,Cresswell,,,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,o,,197,21,21,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4476756818382518,0.929399847984314,Cresswell 's big house,,,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,198,8,22,NOM,FAC,29.0,168.0,15.0,PRON,,,,,,0.0,0.0,0.5,0.5,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,0.5,0.5,,,,0.12791170179843903,,,,0.9073200147336506,0.5149053931236267,The school,"the school_1
it_1
",9.0,,,0.5
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,199,1,22,PRON,PER,195.0,3.0,3.0,PRON,,,,,,0.7901234567901234,0.1111111111111111,0.09876543209876543,0.0,0.0,0.0,,,,,,,81.0,1.0,,,,0.0,0.9012345679012346,0.09876543209876543,,,,6.32041072845459,,,,0.25554447279563375,0.9654383659362793,He,"The boy_3
his_17
he_27
him_7
He_11
the boy_5
himself_2
you_3
You_1
I_4
me_1
",90.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,200,8,22,NOM,FAC,198.0,1.0,1.0,NOM,,,,,,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,,,,,,3.0,0.0,,,,0.0,0.3333333333333333,0.6666666666666666,,,,2.865088701248169,,,,0.6621875137780697,0.879486083984375,The school,"the school_1
it_1
The school_1
",9.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,201,8,22,NOM,FAC,200.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.25,0.75,0.0,0.0,,,,,,,4.0,0.0,,,,0.0,0.25,0.75,,,,2.2742371559143066,,,,0.7445089166421515,0.8445940613746643,school,"the school_1
it_1
The school_2
",9.0,,,0.8
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,o,,202,22,22,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5518868301084958,0.8950376510620117,Old Miss,,,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,203,8,23,NOM,FAC,201.0,1.0,1.0,NOM,,,,,,0.0,0.0,0.2,0.0,0.8,0.0,,,,,,,5.0,0.0,,,,0.0,0.2,0.8,,,,1.8326668739318848,,,,0.695040067678615,0.8240849375724792,Old Miss ' School,"the school_1
it_1
The school_2
school_1
",9.0,,,0.8
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,o,,204,23,23,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500198213371793,0.5753430724143982,Miss Smith,,,,,0.6
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,205,8,24,NOM,FAC,203.0,1.0,1.0,NOM,,,,,,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,,,,,,,6.0,0.0,,,,0.0,0.16666666666666666,0.8333333333333334,,,,3.0821902751922607,,,,0.5885472660752852,0.8968607783317566,Miss Smith 's school,"the school_1
it_1
The school_2
school_1
Old Miss ' School_1
",9.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,206,1,24,PRON,PER,199.0,6.0,3.0,PRON,,,,,,0.06097560975609756,0.8414634146341463,0.0975609756097561,0.0,0.0,0.0,,,,,,,82.0,1.0,,,,0.0,0.9024390243902439,0.0975609756097561,,,,5.342953681945801,,,,0.3681152831697509,0.9471737146377563,I,"The boy_3
his_17
he_27
him_7
He_12
the boy_5
himself_2
you_3
You_1
I_4
me_1
",90.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,207,1,24,PRON,PER,206.0,0.0,0.0,PRON,,,,,,0.07228915662650602,0.8313253012048193,0.0963855421686747,0.0,0.0,0.0,,,,,,,83.0,1.0,,,,0.0,0.9036144578313253,0.0963855421686747,,,,5.8087477684021,,,,0.38794135207783004,0.9444689750671387,I,"The boy_3
his_17
he_27
him_7
He_12
the boy_5
himself_2
you_3
You_1
I_5
me_1
",90.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,208,8,24,PRON,FAC,205.0,2.0,1.0,NOM,,,,,,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.0,0.14285714285714285,0.8571428571428571,,,,4.232669830322266,,,,1.3452478540222235,0.7442195415496826,it,"the school_1
it_1
The school_2
school_1
Old Miss ' School_1
Miss Smith 's school_1
",9.0,,,0.7
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,209,1,24,PRON,PER,207.0,1.0,1.0,PRON,,,,,,0.08333333333333333,0.8214285714285714,0.09523809523809523,0.0,0.0,0.0,,,,,,,84.0,1.0,,,,0.0,0.9047619047619048,0.09523809523809523,,,,5.743401050567627,,,,0.43716569199205263,0.9362246990203857,I,"The boy_3
his_17
he_27
him_7
He_12
the boy_5
himself_2
you_3
You_1
I_6
me_1
",90.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,210,8,24,PRON,FAC,208.0,1.0,1.0,PRON,,,,,,0.25,0.0,0.75,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.0,0.25,0.75,,,,5.245399475097656,,,,0.9749632369244234,0.8300986289978027,it,"the school_1
it_2
The school_2
school_1
Old Miss ' School_1
Miss Smith 's school_1
",9.0,,,0.8
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,211,13,24,PRON,PER,192.0,18.0,7.0,PRON,,,,,,0.08823529411764706,0.8529411764705882,0.058823529411764705,0.0,0.0,0.0,,,,,,,68.0,0.0,,,,0.0,0.9411764705882353,0.058823529411764705,,,,5.654463768005371,,,,0.5519521282832355,0.9095907807350159,I,"a girl_1
She_7
Her_3
her_28
she_17
the elf-girl_1
the girl_2
I_6
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,212,13,24,NOM,PER,211.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.9420289855072463,0.043478260869565216,0.0,0.014492753623188406,,,,,,,69.0,0.0,,,,0.0,0.9420289855072463,0.057971014492753624,,,,6.78834342956543,,,,0.579782927470099,0.9003592729568481,the girl,"a girl_1
She_7
Her_3
her_28
she_17
the elf-girl_1
the girl_2
I_7
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,213,13,24,PRON,PER,212.0,0.0,0.0,NOM,,,,,,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,,,,,,,70.0,0.0,,,,0.0,0.9285714285714286,0.07142857142857142,,,,6.259705543518066,,,,0.5138451438975823,0.9182425141334534,her,"a girl_1
She_7
Her_3
her_28
she_17
the elf-girl_1
the girl_3
I_7
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,214,1,24,PRON,PER,209.0,4.0,2.0,PRON,,,,,,0.09411764705882353,0.8117647058823529,0.09411764705882353,0.0,0.0,0.0,,,,,,,85.0,1.0,,,,0.0,0.9058823529411765,0.09411764705882353,,,,5.720155715942383,,,,0.3692720533082765,0.9475821852684021,I,"The boy_3
his_17
he_27
him_7
He_12
the boy_5
himself_2
you_3
You_1
I_7
me_1
",90.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,215,1,24,PRON,PER,214.0,0.0,0.0,PRON,,,,,,0.7558139534883721,0.1511627906976744,0.09302325581395349,0.0,0.0,0.0,,,,,,,86.0,1.0,,,,0.0,0.9069767441860465,0.09302325581395349,,,,5.967251300811768,,,,0.3156207819576105,0.9564117193222046,he,"The boy_3
his_17
he_27
him_7
He_12
the boy_5
himself_2
you_3
You_1
I_8
me_1
",90.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,216,13,24,PRON,PER,213.0,2.0,1.0,PRON,,,,,,0.04225352112676056,0.8873239436619719,0.07042253521126761,0.0,0.0,0.0,,,,,,,71.0,0.0,,,,0.0,0.9295774647887324,0.07042253521126761,,,,6.063796043395996,,,,0.5666159836437921,0.9067618250846863,you,"a girl_1
She_7
Her_3
her_29
she_17
the elf-girl_1
the girl_3
I_7
you_3
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,217,1,24,PRON,PER,215.0,1.0,1.0,PRON,,,,,,0.04597701149425287,0.8620689655172413,0.09195402298850575,0.0,0.0,0.0,,,,,,,87.0,1.0,,,,0.0,0.9080459770114943,0.09195402298850575,,,,6.128933906555176,,,,0.42104604548417485,0.9391467571258545,you,"The boy_3
his_17
he_28
him_7
He_12
the boy_5
himself_2
you_3
You_1
I_8
me_1
",90.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,218,13,24,PRON,PER,216.0,1.0,1.0,PRON,,,,,,0.7777777777777778,0.1527777777777778,0.06944444444444445,0.0,0.0,0.0,,,,,,,72.0,0.0,,,,0.0,0.9305555555555556,0.06944444444444445,,,,6.2667059898376465,,,,0.4647172429290006,0.9282451272010803,she,"a girl_1
She_7
Her_3
her_29
she_17
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,219,13,24,PRON,PER,218.0,0.0,0.0,PRON,,,,,,0.7808219178082192,0.1506849315068493,0.0684931506849315,0.0,0.0,0.0,,,,,,,73.0,0.0,,,,0.0,0.9315068493150684,0.0684931506849315,,,,6.212790012359619,,,,0.4322290029523313,0.9350906014442444,she,"a girl_1
She_7
Her_3
her_29
she_18
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,220,13,24,PRON,PER,219.0,0.0,0.0,PRON,,,,,,0.7837837837837838,0.14864864864864866,0.06756756756756757,0.0,0.0,0.0,,,,,,,74.0,0.0,,,,0.0,0.9324324324324325,0.06756756756756757,,,,6.026267051696777,,,,0.4625722706267352,0.9301158785820007,her,"a girl_1
She_7
Her_3
her_29
she_19
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,221,13,24,PRON,PER,220.0,0.0,0.0,PRON,,,,,,0.7866666666666666,0.14666666666666667,0.06666666666666667,0.0,0.0,0.0,,,,,,,75.0,0.0,,,,0.0,0.9333333333333333,0.06666666666666667,,,,6.074616432189941,,,,0.43573825766270885,0.9346288442611694,she,"a girl_1
She_7
Her_3
her_30
she_19
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,222,13,24,PRON,PER,221.0,0.0,0.0,PRON,,,,,,0.7894736842105263,0.14473684210526316,0.06578947368421052,0.0,0.0,0.0,,,,,,,76.0,0.0,,,,0.0,0.9342105263157895,0.06578947368421052,,,,6.099430084228516,,,,0.4357723151301418,0.9350630044937134,she,"a girl_1
She_7
Her_3
her_30
she_20
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,o,,223,24,24,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0266857739264377,0.7892471551895142,there,,,,,0.8
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,224,0,25,NOM,LOC,71.0,152.0,15.0,NOM,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.0,0.0,1.0,,,,1.4292575120925903,,,,0.7011396006987711,0.7818668484687805,The swamp,"the swamp_4
swamp_1
",7.0,,,0.8
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,225,13,25,PRON,PER,222.0,2.0,2.0,PRON,,,,,,0.7922077922077922,0.14285714285714285,0.06493506493506493,0.0,0.0,0.0,,,,,,,77.0,0.0,,,,0.0,0.935064935064935,0.06493506493506493,,,,6.193850517272949,,,,0.4632012209878998,0.930385410785675,she,"a girl_1
She_7
Her_3
her_30
she_21
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,226,0,25,NOM,LOC,224.0,1.0,1.0,NOM,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.0,0.0,1.0,,,,4.716935157775879,,,,0.7952752086727012,0.8614519238471985,the swamp,"the swamp_4
swamp_1
The swamp_1
",7.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,227,13,25,PRON,PER,225.0,1.0,1.0,PRON,,,,,,0.7948717948717948,0.14102564102564102,0.0641025641025641,0.0,0.0,0.0,,,,,,,78.0,0.0,,,,0.0,0.9358974358974359,0.0641025641025641,,,,6.224872589111328,,,,0.40179459781567245,0.9405797123908997,She,"a girl_1
She_7
Her_3
her_30
she_22
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,228,1,25,PRON,PER,217.0,10.0,3.0,PRON,,,,,,0.75,0.1590909090909091,0.09090909090909091,0.0,0.0,0.0,,,,,,,88.0,1.0,,,,0.0,0.9090909090909091,0.09090909090909091,,,,5.990518569946289,,,,0.3375960629330929,0.9531160593032837,him,"The boy_3
his_17
he_28
him_7
He_12
the boy_5
himself_2
you_4
You_1
I_8
me_1
",90.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,229,1,25,PRON,PER,228.0,0.0,0.0,PRON,,,,,,0.7528089887640449,0.15730337078651685,0.0898876404494382,0.0,0.0,0.0,,,,,,,89.0,1.0,,,,0.0,0.9101123595505618,0.0898876404494382,,,,6.547914505004883,,,,0.28391007878317015,0.9616720676422119,He,"The boy_3
his_17
he_28
him_8
He_12
the boy_5
himself_2
you_4
You_1
I_8
me_1
",90.0,,,1.0
15265_the_quest_of_the_silver_fleece_a_novel_brat_0,1,c,,230,13,25,PRON,PER,227.0,2.0,1.0,PRON,,,,,,0.7974683544303798,0.13924050632911392,0.06329113924050633,0.0,0.0,0.0,,,,,,,79.0,0.0,,,,0.0,0.9367088607594937,0.06329113924050633,,,,6.209319591522217,,,,0.4045018520627921,0.9401715993881226,her,"a girl_1
She_8
Her_3
her_30
she_22
the elf-girl_1
the girl_3
I_7
you_4
",80.0,,,0.9
768_wuthering_heights_brat_0,1,o,,0,0,0,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,
768_wuthering_heights_brat_0,1,c,,1,0,1,PRON,PER,0.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,3.473623514175415,,,,0.1349927441688793,0.969927966594696,my,"I_1
",88.0,,,1.0
768_wuthering_heights_brat_0,1,o,,2,1,1,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19274511039890233,0.951945960521698,my landlord,,,,,1.0
768_wuthering_heights_brat_0,0,o,o_c,3,2,2,NOM,PER,,,,,2.0,0.0,0.0,NOM,PER,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,PER,1.0,0.0,,,,0.0,0.0,1.0,,1.6747145652770996,1.6747145652770996,1.0,0.4706142948103786,0.8370500802993774,the solitary neighbour that I shall be troubled with,,,"my landlord_1
",1.0,0.8
768_wuthering_heights_brat_0,1,c,,4,0,3,PRON,PER,1.0,2.0,2.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,1.0,0.0,,,,4.121659278869629,,,,0.17322327877471982,0.968390166759491,I,"I_1
my_1
",88.0,,,1.0
768_wuthering_heights_brat_0,1,o,,5,3,3,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13097591542069884,0.9770358204841614,a beautiful country,,,,,1.0
768_wuthering_heights_brat_0,1,o,,6,4,4,NOM,GPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21299000304927515,0.9617242217063904,all England,,,,,1.0
768_wuthering_heights_brat_0,1,c,,7,0,5,PRON,PER,4.0,2.0,2.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,0.0,,,,0.0,1.0,0.0,,,,3.932619571685791,,,,0.2493287909938101,0.9551976919174194,I,"I_2
my_1
",88.0,,,1.0
768_wuthering_heights_brat_0,1,c,,8,0,5,PRON,PER,7.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.0,1.0,0.0,,,,4.3739142417907715,,,,0.22829419497241032,0.9605695605278015,I,"I_3
my_1
",88.0,,,1.0
768_wuthering_heights_brat_0,0,c,c_o,9,3,5,NOM,LOC,5.0,3.0,2.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-4.278288841247559,0.0,0.0,1.0,0.26886056293289745,0.9518887400627136,A perfect misanthropist 's heaven,"a beautiful country_1
",2.0,,,1.0
768_wuthering_heights_brat_0,1,o,,10,5,5,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41517325198131105,0.9124763011932373,misanthropist,,,,,0.9
768_wuthering_heights_brat_0,1,o,,11,6,6,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4592607816521497,0.49658676981925964,Mr. Heathcliff,,,,,0.5
768_wuthering_heights_brat_0,1,c,,12,0,7,PRON,PER,8.0,3.0,3.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.0,1.0,0.0,,,,3.803002119064331,,,,0.423140519519541,0.9215399026870728,I,"I_4
my_1
",88.0,,,0.9
768_wuthering_heights_brat_0,1,o,,13,7,7,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27370791289203233,0.953718900680542,such a suitable pair to divide the desolation between us,,,,,1.0
768_wuthering_heights_brat_0,0,c,c_o,14,7,8,PRON,PER,13.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-2.4361014366149902,0.0,-1.6071995735168456,5.0,1.6006717679983171,0.5457385182380676,us,"such a suitable pair to divide the desolation between us_1
",4.0,,,0.5
768_wuthering_heights_brat_0,1,c,,15,6,8,NOM,PER,11.0,3.0,2.0,PROP,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,0.10137611627578735,,,,1.487998578880224,0.38871318101882935,A capital fellow,"Mr. Heathcliff_1
",50.0,,,0.4
768_wuthering_heights_brat_0,0,c,c_c,16,6,8,PRON,PER,15.0,0.0,0.0,NOM,2.0,13.0,7.0,NOM,PER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,PER,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,2.6653928756713867,3.055954933166504,3.055954933166504,1.0,1.3632502940162148,0.47491297125816345,He,"Mr. Heathcliff_1
A capital fellow_1
",50.0,"my landlord_1
",1.0,0.5
768_wuthering_heights_brat_0,1,c,,17,0,8,PRON,PER,12.0,4.0,2.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.0,1.0,0.0,,,,4.733896255493164,,,,0.2955999253766898,0.9511508345603943,my,"I_5
my_1
",88.0,,,1.0
768_wuthering_heights_brat_0,0,c,c_o,18,0,8,NOM,PER,17.0,0.0,0.0,PRON,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.0,1.0,0.0,,,,-0.5657104253768921,0.0,0.0,1.0,1.1584538788386272,0.5600436925888062,my heart,"I_5
my_2
",88.0,,,0.6
768_wuthering_heights_brat_0,1,c,,19,6,8,PRON,PER,16.0,2.0,1.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,4.844186305999756,,,,0.6566445492744623,0.8395406007766724,him,"Mr. Heathcliff_1
A capital fellow_1
He_1
",50.0,,,0.8
768_wuthering_heights_brat_0,1,c,,20,0,8,PRON,PER,18.0,1.0,1.0,NOM,,,,,,0.875,0.0,0.125,0.0,0.0,0.0,,,,,,,8.0,1.0,,,,0.0,0.875,0.125,,,,4.527163982391357,,,,0.4158351568908616,0.9262198209762573,I,"I_5
my_2
my heart_1
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,21,6,8,PRON,PER,19.0,1.0,1.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,4.0,1.0,,,,0.25,0.5,0.25,,,,5.310845851898193,,,,0.4460187667410663,0.9085869193077087,his,"Mr. Heathcliff_1
A capital fellow_1
He_1
him_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,22,0,8,PRON,PER,20.0,1.0,1.0,PRON,,,,,,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,,,,,,,9.0,1.0,,,,0.0,0.8888888888888888,0.1111111111111111,,,,4.7629594802856445,,,,0.3226042397420652,0.9457826614379883,I,"I_6
my_2
my heart_1
",88.0,,,0.9
